round,fedavg_weighted_benign_val_loss
1,0.8218747257830373
2,0.3976759131149688
3,0.27775268718201823
4,0.24103873634485698
5,0.22173678490710025
6,0.20916296227847442
7,0.1987997767049187
8,0.19050081334176863
9,0.1839409767286721
10,0.17820998678024438
11,0.1739451099938104
12,0.17049439176195358
13,0.16766177019022255
14,0.16414488716432263
15,0.1614019071955138
16,0.15752058200556318
17,0.15498819896045668
18,0.15194873727690067
19,0.14895240801837684
20,0.14598079130324115
21,0.1435937211132581
22,0.14120691009529585
23,0.1398190218701069
24,0.13794489844444852
25,0.13641288831903603
26,0.1350350884458784
27,0.13349081643632915
28,0.13229890134984568
29,0.13049549355467804
30,0.1289519986730585
31,0.12821686264234142
32,0.12665002364981734
33,0.12572360452609224
34,0.12390781376679494
35,0.12235063676509694
36,0.12213495558772465
37,0.12097608605145166
38,0.11970980779027686
39,0.11905569711485192
40,0.1176610396264414
41,0.11643283438483075
42,0.1156020369781276
43,0.11465835004730518
44,0.11365475166751626
45,0.11235791093508928
46,0.11250962667595996
47,0.111192336700257
48,0.11071470872286228
49,0.10959078377911041
50,0.10965807751325982
51,0.10870136903125148
52,0.10845524272235245
53,0.10730406718038718
54,0.10651009660214018
55,0.10613870743258741
56,0.10619029397231175
57,0.10604156458642025
58,0.10496781061288955
59,0.10385137852598131
60,0.10408137001842173
61,0.10289786474709439
62,0.10251907788137123
63,0.10309433491028354
64,0.10216066720084249
65,0.1010207739807395
66,0.1009198803482012
67,0.10083880297682231
68,0.09971770858558895
69,0.09984721935118215
70,0.09992334784533005
71,0.09834767909370219
72,0.09854194935708982
73,0.09760197691706712
74,0.09722189338863875
75,0.09764510795093291
76,0.09618576897297626
77,0.09740063668260458
78,0.09539160526417827
79,0.09552703412780435
80,0.09575687789774015
81,0.0949071518973693
82,0.0942406995511983
83,0.0938762636158338
84,0.0934161628890893
85,0.09412317668722693
86,0.09278683389507375
87,0.09217961893600295
88,0.09183929112055912
89,0.09187020970092295
90,0.0926506242416544
91,0.09135080231429615
92,0.09055829892452674
93,0.09174359218777124
94,0.09130793353077539
95,0.08937960791752464
96,0.09138323469196963
97,0.0892597311227498
98,0.08880691639029281
99,0.08930115628037222
100,0.08900835434541599
101,0.08891039240091463
102,0.0883022255613011
103,0.08806038425517906
104,0.087711455294369
105,0.08718719046143784
106,0.08761630212895677
107,0.08840108272928444
108,0.08779584311639271
109,0.08660374187522678
110,0.08697528386434093
111,0.08743118967517803
112,0.08581917407745426
113,0.0866784545729023
114,0.08606212931858602
115,0.08655994371944484
116,0.08564095692985596
117,0.0857067607146785
118,0.08518686076608943
119,0.08569348467714268
120,0.0846482974899798
121,0.08535499465181094
122,0.08448268378574496
123,0.08480719794071916
124,0.08411230081421024
125,0.08520905870398149
126,0.08487243925666399
127,0.08400932215462091
128,0.0836520192357675
129,0.0836243217033701
130,0.08359580036894142
131,0.08376027265331562
132,0.0842785822747626
133,0.08299256604527608
134,0.083383751639738
135,0.08325929705667698
136,0.08290809615113628
137,0.08335879658642814
138,0.0829316465507073
139,0.08298297363300727
140,0.08329819094744137
141,0.08311666258640212
142,0.08312979734080482
143,0.08297315427083862
144,0.08230642637347187
145,0.08200477842776045
146,0.08176995957881898
147,0.08200034289173302
148,0.08260440938359342
149,0.08178438296790504
150,0.08209352251030186
