round,fedavg_weighted_benign_val_loss
1,0.77553280571636
2,0.41605774985963695
3,0.30148134291727957
4,0.26448257300324346
5,0.23761505572069008
6,0.21802508703165524
7,0.20396545551198006
8,0.19471114105206366
9,0.18819837229427036
10,0.18233800098150812
11,0.17662771432458269
12,0.17038314178177635
13,0.1644760646355478
14,0.15856215417568445
15,0.15453698898822507
16,0.15103446221798297
17,0.1481396931976542
18,0.1455862026752067
19,0.143317651654787
20,0.14149109779505548
21,0.1394486968594158
22,0.13758695777591914
23,0.13599041454748578
24,0.13389635772783798
25,0.13207687740106322
26,0.13042395182452007
27,0.12872524115034914
28,0.1271796545766111
29,0.1256842760651687
30,0.12449594603270997
31,0.12311307836728091
32,0.12168899029349926
33,0.12013542378306229
34,0.11907442329126283
35,0.11789803800069479
36,0.11706611567948931
37,0.1159458184212388
38,0.11492354147951812
39,0.11374922721393815
40,0.11314852754437978
41,0.11194546645955174
42,0.11122397875281738
43,0.11027652692728003
44,0.10950200742231282
45,0.10911750796975155
46,0.10819625695989014
47,0.10778601783550262
48,0.1073724352185261
49,0.10643761134915976
50,0.10619688912449192
51,0.1055882945552238
52,0.10526768624973948
53,0.10447491115358026
54,0.10415182314787605
55,0.1035833566984597
56,0.10308303191700208
57,0.10303292195445321
58,0.10248574297739635
59,0.10213502345543408
60,0.10170908318759223
61,0.10130418043743757
62,0.10102125584117438
63,0.10048474209358352
64,0.09989456993813692
65,0.0996537406713235
66,0.09911715319238283
67,0.09885477180075744
68,0.09829683282243123
69,0.09814330135544132
70,0.0977800689185934
71,0.09719490705923488
72,0.09687777281481098
73,0.09662786291897338
74,0.09685913931199479
75,0.09600732709651948
76,0.09576240402150718
77,0.09541673829739274
78,0.09519498401073602
79,0.09535699008049282
80,0.09451124825851194
81,0.09421848824510856
82,0.09399494281456444
83,0.09349249907901888
84,0.09318995199552821
85,0.09309952534085791
86,0.09282339928188411
87,0.09279462363969214
88,0.09246165733675711
89,0.0921909646037156
90,0.0917908534007957
91,0.0916413555943627
92,0.09136431703202542
93,0.09113106677914817
94,0.09093501212284982
95,0.09062728017815729
96,0.09039186826539931
97,0.09019935525290419
98,0.08977469676490059
99,0.08949146164294218
100,0.08935839714333141
101,0.08899794262218431
102,0.08948062759764565
103,0.08878361516550996
104,0.08846847660751168
105,0.08861242981272706
106,0.0883783754643338
107,0.08805962572887296
108,0.0876575824455179
109,0.08748085794199471
110,0.08742389424863495
111,0.08767262673126401
112,0.08688100101684658
113,0.0871169983733004
114,0.08624232128283561
115,0.08632245086132877
116,0.08623807732449315
117,0.08567464771382892
118,0.08581999373775001
119,0.08559643374499072
120,0.08560145881558756
121,0.08511745656591044
122,0.08501910830408413
123,0.08516362776682723
124,0.08462068710973422
125,0.08469111697655442
126,0.08476267241298496
127,0.08464895472221737
128,0.0844771911448602
129,0.08466852341747659
130,0.08403204921186204
131,0.08432830222642637
132,0.08396800546019777
133,0.08351579295281684
134,0.08368394896813579
135,0.08353910466174055
136,0.08318466685262219
137,0.08314914477433265
138,0.0832446432358214
139,0.08293606910043767
140,0.08303216695461185
141,0.08261848149733494
142,0.08277760853001197
143,0.08273298261126119
144,0.08251481344597615
145,0.082025684336751
146,0.08207521866701276
147,0.08232663700678285
148,0.08175179509816986
149,0.08188936138254559
150,0.0816340433317068
