round,fedavg_weighted_benign_val_loss
1,0.839727497946359
2,0.4120700983093637
3,0.28465990753179105
4,0.238427273459835
5,0.21190100871034223
6,0.19438373891747684
7,0.18229266648428366
8,0.1747249263470649
9,0.1692637751682084
10,0.16528134193655478
11,0.161874256571417
12,0.1581742902576956
13,0.15488485643828145
14,0.1507471761440601
15,0.14709125142643517
16,0.14442177079826718
17,0.1419287859376552
18,0.13970958947267975
19,0.13790803264470403
20,0.13618261945703278
21,0.1346167276154877
22,0.13244242039635476
23,0.13109114189081708
24,0.1296981164645405
25,0.12791403052038267
26,0.12628632528205985
27,0.1251474586252839
28,0.1240466535530998
29,0.1232392105982377
30,0.12257121472319922
31,0.12161575578557282
32,0.12098206848516725
33,0.12025734238980518
34,0.11958171358019946
35,0.11896244281356579
36,0.11821344762692886
37,0.11759037369201948
38,0.11716445398355295
39,0.11653698011521785
40,0.11632399782711975
41,0.1155627820128061
42,0.11513262126670941
43,0.11478441215463013
44,0.114144662053979
45,0.11354284902497586
46,0.11320682074376574
47,0.11297519240038924
48,0.11229210997133238
49,0.11200748768714008
50,0.11140737789672615
51,0.11078116060787999
52,0.11066718984035713
53,0.10982124207549103
54,0.1090315887177192
55,0.10877171647119478
56,0.10839738969230232
57,0.10800347904297793
58,0.1076018374304391
59,0.1073904011679367
60,0.10655442366464254
61,0.10622232944103237
62,0.10573016592824598
63,0.10527853691009276
64,0.10484946894295674
65,0.10429995316781987
66,0.10385283615568491
67,0.10359787408127429
68,0.10279459721187034
69,0.1023848068216056
70,0.10204918715136292
71,0.10127537469780293
72,0.10078162221928759
73,0.1003443744640133
74,0.10035166208601909
75,0.09987254785547116
76,0.09912635118693201
77,0.09905168902163346
78,0.09874648601754893
79,0.0984821717826923
80,0.09769883026700264
81,0.09746508450906886
82,0.09722714808860501
83,0.09709490021539463
84,0.09653969575715632
85,0.09616329598902389
86,0.0954339467912799
87,0.09512826116664486
88,0.09494140706669241
89,0.09445187031321305
90,0.0940799412837159
91,0.09373653741998401
92,0.09349229826354678
93,0.0930716923753295
94,0.09278525399042162
95,0.09262548166333637
96,0.09213020607875869
97,0.09198867994404879
98,0.09099235445497955
99,0.09093337403554477
100,0.09033355635877904
101,0.08998992441452308
102,0.08986192275326432
103,0.08962392648269121
104,0.08923024161940453
105,0.08856121247261488
106,0.088688873020946
107,0.08801840253155341
108,0.0881102515163533
109,0.08735507588517644
110,0.0874339744387547
111,0.087057352207033
112,0.08715795236410791
113,0.08687808920814853
114,0.08647099774582384
115,0.08593765904885067
116,0.08594921299514724
117,0.08575262330409411
118,0.08582073476893248
119,0.08570704176258984
120,0.08523019051011542
121,0.08540005684711109
122,0.08470588311097722
123,0.0843786006731243
124,0.08439608750985468
125,0.08417070870581672
126,0.0838137983497274
127,0.08392603637802609
128,0.08365196875505669
129,0.08339587253686712
130,0.08382383067065588
131,0.08326553216815916
132,0.08311966285539066
133,0.08272701324881371
134,0.08291249510350826
135,0.08259648811437828
136,0.08247354597659542
137,0.08225065558157281
138,0.08252255717662685
139,0.08212617247638412
140,0.08181408093646228
141,0.08170105920777683
142,0.0819945679401653
143,0.0816392186279696
144,0.08164889667316413
145,0.08158965919412368
146,0.08167659318577492
147,0.0813847667287868
148,0.08193597294820484
149,0.08156296059203913
150,0.08186518605132888
